epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,467.003,0.31464,4.47595,1.86602,0.56525,0.73379,0.60908,0.4386,0.41956,12.5083,2.20234,0.000421001,0.000421001,0.000421001
153,470.124,0.3126,4.47306,1.88514,0.55498,0.80289,0.62154,0.43821,0.41833,12.6187,2.19721,0.000412749,0.000412749,0.000412749
154,473.159,0.32017,4.69633,1.89804,0.51965,0.77539,0.60479,0.4271,0.40468,12.2066,2.17429,0.000404498,0.000404498,0.000404498
155,476.221,0.31603,4.53357,1.8938,0.496,0.77911,0.60849,0.42983,0.40489,12.0459,2.17125,0.000396246,0.000396246,0.000396246
156,479.313,0.32029,4.36556,1.8952,0.5661,0.70911,0.62239,0.45406,0.4001,12.0168,2.13342,0.000387994,0.000387994,0.000387994
157,482.383,0.30928,4.57844,1.87544,0.5577,0.77421,0.64431,0.47364,0.40097,11.569,2.17294,0.000379743,0.000379743,0.000379743
158,485.436,0.30612,4.5251,1.88216,0.56471,0.73171,0.66589,0.49211,0.40183,11.3875,2.16997,0.000371491,0.000371491,0.000371491
159,488.49,0.32282,4.41475,1.89585,0.53224,0.7497,0.66118,0.47422,0.40718,10.7995,2.1707,0.000363239,0.000363239,0.000363239
160,491.542,0.31943,4.59929,1.89695,0.55088,0.79052,0.64406,0.46768,0.4046,11.3452,2.14648,0.000354988,0.000354988,0.000354988
161,494.659,0.31774,4.62594,1.87268,0.5493,0.7452,0.63539,0.46601,0.40564,11.6768,2.16395,0.000346736,0.000346736,0.000346736
162,497.696,0.30413,4.38794,1.86481,0.53804,0.76843,0.61529,0.45003,0.40356,12.3784,2.15966,0.000338484,0.000338484,0.000338484
163,500.765,0.30793,4.49323,1.85211,0.59127,0.81306,0.65259,0.4774,0.3987,11.5488,2.12293,0.000330233,0.000330233,0.000330233
164,503.843,0.29756,4.27517,1.83785,0.61673,0.68568,0.65578,0.48504,0.39206,11.3403,2.10678,0.000321981,0.000321981,0.000321981
165,506.939,0.30481,4.5243,1.86062,0.57612,0.78409,0.65843,0.4789,0.39966,11.3441,2.14224,0.000313729,0.000313729,0.000313729
166,509.992,0.30445,4.42697,1.88573,0.62016,0.63666,0.60904,0.43512,0.41906,12.9749,2.20515,0.000305478,0.000305478,0.000305478
167,513.035,0.3094,4.47184,1.89986,0.54264,0.71008,0.59741,0.42644,0.41253,12.8219,2.18398,0.000297226,0.000297226,0.000297226
